CompanyName,Phone,Address,City,PostalCode,CompanyType,Comments
Mount Seymour Lions Manor,604-293-2607,4400 Dominion Street,Burnaby BC,V5G4G3,2,file #913260169846 to be put on invoices
MP Design Inc.,,16 West 4th Avenue,Vancouver BC,V5Y1G3,2,
Mpire Group,604-230-1164,12000 190A Street,Pitt Meadows BC,V3Y0E4,2,
M.P.M. Construction Ltd.,250-549-2987,7501 Klinger Road,Vernon BC,V1H1H4,0,
MQN Architects,250-542-1199,3313 32nd Avenue,Vernon BC,V1T2M7,1,"Address change in effect September 1, 2016"
Mr. Neil Rogic,604-803-4985,2255 West 20th Avenue,Vancouver BC,V6J1G2,2,
Maple Reinders Inc.,,255 Lougheed Road,Kelowna BC,,2,
Mr. Kang,604-339-6395,,,,2,
Mr. Krueger,778-554-7270,,,,2,
Mr. Tian,,,,,2,
Ms. Xiao Zhen Lin,778-288-5789,5412 Cambie Street,Vancouver BC,V5Z3A1,2,
M. Saar Architecture,604-925-9625,4772 Headland Court,West Vancouver BC,V7W3A5,1,
Mehran Saraie,,,,,2,
MSD Engineering Inc.,,1430 Knappen Street,Port Coquitlam BC,V3C2P6,2,
Mt. Baker Enterprises,604-850-6641,33119 South Fraser Way,Abbotsford BC,V2S2B1,2,
Mt. Lehman Holdings & Mt. Lehman (GPMI) Inc.,,,,,2,
Musson Cattell Mackey Partnership,604-687-2990,1066 W Hastings Street,Vancouver BC,V6E3X1,1,
Geoff Mudgenny,,,,,2,
Mueller Warden Projects Inc.,403-225-1826,10325 Bonaventure Drive S.E.,Calgary AB,T2J7E4,1,
Mueller Warden Projects Ltd.,403-225-1826,10325 Bonaventure Drive SE,,T2J 7E4,2,
Muhammed Saleem,,,,,2,
Mr. Mukhtar Khawaja,,,,,2,
Mullins Drafting & Design Inc,250-717-3415,1889 Spall Road,Kelowna BC,V1Y4R2,1,
Mulberry Property Group Limited,,828 Harbourside Drive,North Vancouver (City) BC,V7P3R9,2,
Multiland Pacific Holdings Ltd.,,,,,2,
Munro Developments,,,,,2,
Murdoch & Company Architecture & Planning,604-905-6992,2221 Gondola Way,Whistler BC,V0N1B0,1,
Murdoch & Company Architecture & Planning,604-905-6992,2221 Gondola Way,Whistler BC,V0N1B0,1,
MURi Consulting Group Inc.,778-318-2932,1480 Howe Street,Vancouver BC,V6Z0G5,1,
Michael Villafuerte,604-771-0355,1740 East 14th Avenue,Vancouver BC,V5N2E2,2,
W Architecture,604-790-1688,,,,2,
My Home Real Estate Corp.,604-798-9197,,Chilliwack BC,,2,
Ali Naderi,,,,,2,
NAG Construction Co. Ltd.,604-852-6461,4027 Brisbane Court,Abbotsford BC,V4X2S6,2,
NAI Goddard and Smith,,,,,2,
Naikoon Contracting Ltd.,778-340-1566,,,,2,
Nam Enterprises Inc.,,930 Harbourside Drive,North Vancouver (City) BC,V7P3S7,2,
Nanaksar Gurdwara,,18691 Westminster Hwy,Richmond BC,V6V1B1,2,
Nancy Toogood,604-873-2406,,,,2,
Nanaimo Memory Care,,,,,2,c/o Barnett Dembek Architects Inc.
Napavalley investment Group,,,,,2,
Napavalley Investment Group,,3985 West 12th Avenue,Vancouver BC,V6R2P1,2,
Nash Gill,,,,,2,
Natural Balance Home Builders,,3288 Dunbar Street,Vancouver BC,V6S2C3,2,
Natcon Construction Service,,828 Harbourside Drive,North Vancouver (City) BC,V7P3R9,2,
National Envelope Warranty,604-575-9155,17685 57th avenue,Surrey BC,V3S1H1,3,
Nathan Friesen,,,,,2,
National Home Warranty,604-608-6678,534 Granville Street,Vancouver BC,V6C1X8,4,
Native Housing,,,,,2,
National Home Warranty (Surrey),604-575-9155,17685 57th Avenue,Surrey BC,V3S1H1,4,
Nations Construction & Consulting Ltd.,,,,,2,
1206984 BC Ltd.,,609 Granville Street,Vancouver BC,V7Y1G5,2,
National Society of Hope,,,,,2,
Natural Balance Premium Home Builders,604-318-0750,BOX74748 Connaught,Vancouver BC,V6K0E4,2,
NAV Developments Ltd.,,12987 Helston Crescent,Surrey BC,V3W6T6,2,
Nigel Baldwin Architects Ltd.,604-488-8840,588 West 17th Avenue,Vancouver BC,V5Z1T5,1,
0995221 BC Ltd.,,14520 Mann Park Crescent,White Rock BC,,2,
Association of Neighborhood Housing BC,,,,,2,
N.C. Trading Company Ltd.,,977 Mainland St,Vancouver BC,V6B1T2,2,address change Jul 2018
Neale Engineering Ltd.,604-534-2118,19945 56 Avenue,Langley BC,V3A3Y2,1,
Negin Construction & Development Ltd.,604-537-1884,,,,2,
Neighbourhood Self Storage Limited Partnership,604-418-9337,263 5th Street East,North Vancouver (City) BC,V7L1L8,2,
Neil Jaud Architect Inc.,,15 Malibou Road SW,Calgary AB,T2V1W7,1,
Neil Rogic,604-731-3391,1550 Laurier Ave,Vancouver BC,V6J2V3,2,send invoices to Louise
Neil Rogic,604-731-3391,1550 Laurier Avenue,Vancouver BC,V6J2V3,2,
The City of Nelson,250-354-4386,,,,2,
Nesbitt Originals,250-862-6096,1433 St Paul Street,Kelowna BC,V1Y2E4,0,
Networth Development Ltd.,,1394 Briarcliffe Dr,Coquitlam BC,V3E1Z1,2,
Nevin Binning,,,,,2,
Nevin Sangha,604-328-7422,235 15th Street,West Vancouver BC,V7T1H0,2,
New Commons Development,,425 Carrall St,Vancouver BC,V6B6E3,2,
New Cory Construction Inc.,,17685 57th Avenue,Sechelt BC,V8S 1H1,2,c/o Jadco Consulting Inc.
Newton Creek Homes,604-780-5608,,,,2,
New Dawn Developments,250-489-1519,1524 Industrial Rd #2,Cranbrook BC,V1C6R2,2,updated 11.15.07
New Future Building Corp.,250-372-3572,239 Landsdowne Street,Kamloops BC,V2C1X8,2,
Newport Projects Corp.,,1500 Marine Drive,North Vancouver (City) BC,V7P1T7,2,
Newmark Properties,604-371-3963,20780 Willoughby Town Centre Drive,Langley BC,V2Y0L7,2,"Address change effective April 1, 2016"
New Star Developments Ltd c/o,,,,,2,
New Town Architectural Services,250-860-8185,1464 St. Paul Street,Kelowna BC,V1Y2E6,1,
New Town Services,250-860-8185,1464 Paul Street,Kelowna BC,V1Y2E6,2,
New Town Architecture & Engineering,250-860-8185,1464 ST. Paul Street,Kelowna BC,V1Y2E6,0,
New Vista Society,,7550 Rosewood Street,Burnaby BC,V5E3Z3,2,c/o Filed & Marten
New Westminster Free Evangelical Church,,7895 Canada Way,New Westminster BC,V3N3K8,2,
Next Pacific Development Group Ltd.,778-379-1090,3466 West Broadway,Vancouver BC,V6R2B3,2,
Nexst Properties,,1682 West 7th Avenue,Vancouver BC,V6J4S6,2,
Nexst Oakridge 2 Development Limited Partnership,,1682 West 7th Avene,Vancouver BC,V6J4S6,2,
Nexus Construction,604-228-4000,2855 Arbutus St,Vancouver BC,V6J6E6,2,
David W. Nichols Architect Ltd.,604-936-8366,1109 Cottonwood Ave,Coquitlam BC,V8J2T4,1,address change Feb 08
Nick Postle,,,,,2,
Nicola Wealth,,,,,2,
Nicola Herald Limited Partnership c/o Denciti Development Corp,,1185 West Georgia Street,Vancouver BC,V6E4E6,2,
Nicola Wealth,604-739-6450,1508 W Broadway,Vancouver BC,V6J1W8,2,
Nicolson Tamaki Architects Inc.,604-681-3238,134 Abbot Street,Vancouver BC,V6B 2K4,1,
Nigel Baldwin Architects Inc.,604-562-2056,588 West 17th Avenue,Vancouver BC,V5Z1T5,1,
Ning Hua Industrial Corp.,604-313-3769,7560 Steveston Hwy,Richmond BC,V7A1M2,2,
Niradia Group,604-523-6188,460 Fraser View Place,Delta BC,V3M6H4,2,
Nirmal Sivia,,,,,2,
Niso Homes,604-996-2390,,,,2,
Nissim (Sam) Smuel,604-273-3155,9100 Blundel Road,Richmond BC,V6Y1K3,2,
Nita Lake Lodge Corporation,,5439 Buckingham Avenue,Burnaby BC,V5E1Z9,0,
Nitin Gaba,604-961-5235,,,,2,
No. 249 Seabright Holdings Ltd.,604-502-9823,13688 20th Ave,Surrey BC,V4A1Z7,2,update 07-20-07; address change Sep 08
Noble Construction Management,604-294-1012,4308 Dawson St,Burnaby BC,V5C4B6,0,new address Sept 20/10
No.1 Road Collision Project,,,Vancouver BC,,2,
Nofem Management Ltd.,604-853-3307,33790 Essendene Avenue,Abbotsford BC,V2S2H2,2,
Noma Adera Projects Ltd.,604-684-8277,1055 Dunsmuir Street. PO Box 49214,Vancouver BC,V7X 1K8,2,
Nomodic,,,,,2,
Nonni Properties (Centre Point One) LP,604-683-0066,510 Seymour Street,Vancouver BC,V6B3J5,0,
Nonnie Property Group,604-683-0066,510 Seymour Street,Vancouver BC,V6B3J5,2,
Noort Homes Ltd.,604-526-3604,7857 6th Street,Burnaby BC,V3N4N3,2,
Noran West Developments,,,,,2,
Nora and Jessie Spupnet,,,,,2,
North Coast Transition Society,,,,,2,
Nordel Developments,604-576-4838,17665 66A Avenue,Surrey BC,,2,
Nordel Homes (1051906 BC Ltd.),604-576-4838,17665 66A Avenue,Surrey BC,V3S2A7,0,
Nordica Projects Ltd.,604-247-0959,1171 Horseshoe Way,Richmond BC,,2,
Nordic Projects Ltd.,,,,,2,
Northwest Engineers,604-592-0714,8318 Scott Road,Surrey BC,V3W3N4,2,
Norfolk II Development Corp.,,,,,2,
Norma Fredrickson,604-535-5527,1327 Best Street,White Rock BC,V4B4E3,2,
Norman S. Jones Architecture,604-689-5888,675 West Hastings Street,Vancouver BC,V6B1N2,1,
Norman Yates,604-876-2161,,,,2,
Norman I. Zottenberg Architecture,604-736-3570,1687 West Broadway,Vancouver BC,V6J1X2,0,
Norman Zottenberg Architecture,604-736-3570,1687 West Broadway,Vancouver BC,V6J1K2,1,
Northwest Properties,250-758-1102,4190 Lougheed Highway,Burnaby BC,V5C6A8,2,
Norr,,1201 West Pender Street,Vancouver BC,V6E2V2,2,
NORR Architects Planners Inc.,604-685-3237,1201 West Pender Street,Vancouver BC,V6E2V2,1,
NORR Architects Engineers Planners,,2300 411-1st Steet SE,Calgary AB,T2G4Y5,2,
North Arc Properties 2022 Ltd.,604-782-1061,13049 76 Ave,Surrey BC,V3X3J4,2,
Northern Concepts Ltd.,,,,,2,
North Pacific Development Ltd.,778-889-7700,5718 Gilpin St,Burnaby BC,V5G2H9,2,new owner
North Point Construction,778-888-2930,2605 Clarke Street,Port Moody BC,,2,
North Star Builders,250-372-3572,348 Tranquille Rd,Kamloops BC,V2B3G6,2,
Nova Properties,604-968-8111,8111 Anderson Road,Richmond BC,V6Y3Z8,2,
NOvation Architecture,236-420-4144,2237 Leckie Road,Kelowna BC,V1X6Y5,1,
Now Canada Society,250-763-3876,2970 Tutt Street,Kelowna BC,V1Y4Y7,2,
North West Development Ltd.,,2607 East 49th Avenue,Vancouver BC,V5S 1J9,2,
Nordel Construction Ltd.,604-576-4838,17665 66A Avenue,Surrey BC,V3S2A7,2,
Norman Homes,250-658-9414,PO Box 53504 Broadmead RPO,Victoria BC,V8X5K2,0,
North Grandview 160th Street Limited Partnership,,,,,2,
Northern Lights Land Development Corp.,250-764-8639,,Kelowna BC,V1W4A7,2,
Northwynd Resort Properties,403-451-1151,5799 3rd Street SE,Calgary AB,T2H1K1,0,
NSDA Architects,604-669-1926,134 Abbott Street,Vancouver BC,V6B2K4,1,
Natural Balance Premium Home Builders,778-330-7607,3288 Dunbar Street,Vancouver BC,V6S2C3,2,
Nu-Tech Development Ltd.,,3657 Arthur Drive,Delta BC,V4K 3N2,2,Goldenbay Trading
Nu-Vue Exteriors Ltd.,,,,,2,
NW 1549,,1424 Martin Street,White Rock BC,,2,
NW 2258,,,,,2,
NW 2682,,9444 Woodbine Street,Chilliwack BC,,2,
NW 2756,,31930 Old Yale Road,Abbotsford BC,,2,
NW 2939,,,,,2,
NW 3145,,15439 100th Avenue,Surrey BC,,0,
NW 378,,2002 St. Johns Steret,Port Moody BC,,2,
NW 391,,630 North Road,Coquitlam BC,,2,
NW 52,,3451 Springfield Drive,Richmond BC,,2,
NW 1703,,12741 to 12757 16th Avenue,Surrey BC,,2,
NW101,,1390 Merklin Road,White Rock BC,V4B4C1,2,
NW 1017,,4853 Central Avenue,Delta BC,,2,
NW 1063,,9200 Mary Street,Chilliwack BC,,2,
Mrs. Chappell c/o Godard & Smith,,20436 Fraser Highway,Langley BC,V3A4G2,2,
NW 1482,,32040 Tims Avenue,Abbotsford BC,,2,
NW 1491,,33490 Cottage Lane,Chilliwack BC,,2,
NW 1510,,5791 Granville Avenue,Richmond BC,,2,
NW 156,,1331 Fir Street,White Rock BC,V4B4B3,2,
NW 162,,425 Ash Street,New Westminster BC,,2,
NW 1860,,1725 Southmere Crescent,Surrey BC,,2,
NW 1870,,1449 Merklin Street,White Rock BC,V4B4C4,2,
NW 1966,,32110 Tims Avenue,Abbotsford BC,,2,
NW 203,,515 11th Street,New Westminster BC,,2,
NW 205,,12045 93A Avenue,Surrey BC,,2,
NW 2080,,1437 Martin Street,White Rock BC,,2,
NW 2118,,8580 Westminster Highway,Richmond BC,,2,
NW 2266,,13775 74th Avenue,Surrey BC,,2,
NW 2341,,10068 154th Street,Surrey BC,,2,
NW 2363,,3 & 5 De K Court,New Westminster BC,,2,
NW 2382,,1280 Fir Street,White Rock BC,,2,
NW 24,,8411 8491 Ryan Road,Richmond BC,,2,
NW 2502,,,,,2,
NW 2583,,5311 Lackner Crescent,Richmond BC,,2,
NW 2624,,209 LeBleu Street,Coquitlam BC,,2,
NW 2658,,8078 King George Blvd,Surrey BC,,2,
NW2665,,4989 47th Avenue,Delta BC,,2,
NW 2690,,12004 Boudnary Drive S,Surrey BC,,2,
NW 2755,,3320 Ulster Street,Port Coquitlam BC,,2,
NW 2755,,3320 Ulster Street,Port Coquitlam BC,,0,
NW 2773,,231 Morningside Drive,Delta BC,,2,
NW 2941,,20738 Douglas Crescent,Langley BC,,2,
NW 2964,,3088 Flint Street,Port Coquitlam BC,V3B4H5,2,
NW 2969,,13725 72A Avenue,Surrey BC,,2,
NW 3000,,50 58 Richmond Street,New Westminster BC,,2,
NW 3012,,19171 Mitchell Road,Pitt Meadows BC,,2,
NW 3018,604-476-9390,22308 124th Avenue,Maple Ridge BC,,2,
NW 3030,,565 Lilloet Avenue,Harrison Hot Springs BC,,2,
NW 3033,,2451 Gladwin Road,Abbotsford BC,,2,
NW3062,,6791 6807 Nicholson Road,Delta BC,,2,
NW 3147,,22555 116th Avenue,Maple Ridge BC,,2,
NW 3196,,45344 Hodgins Avenue,Chilliwack BC,,0,
NW 3270,,5230 to 5252 Crescent Drive,Delta BC,,2,
NW 3347,,8985 Mary Street,Chilliwack BC,,2,
NW 3360,,1488 Merklin Street,White Rock BC,,2,
NW 391,,630 North Road,Coquitlam BC,,2,
NW53,,11901 89A Avenue,Delta BC,,2,
NW 661,,9175 Mary Street,Chilliwack BC,,2,
N. Wallace & Co.,604-576-0999,17675 66th Avenue,Surrey BC,V3S7X1,2,
NWS 1512,,1760 Southmere Crescent,White Rock BC,,2,
NWS 2780,,7200 Gilbert Road,Richmond BC,,2,
NWS 522,,1015 St. Andrews Street,New Westminster BC,,2,
NWS 1511,,1740 Southmere Crescent,White Rock BC,,2,
NWS 2841,,1273 Merklin Street,White Rock BC,,2,
NWS2959,,20625 118th Avenue,Maple Ridge BC,,2,
NWS 30,,10011 Swinton Crescent,Richmond BC,,2,
NWS 309,,1909 Salton Road,Abbotsford BC,,2,
Nystar Developments Corp,,,,,2,
Oasis Windows Ltd.,,,,,2,
Oak and 8th Land Holdings Ltd.,604-925-0516,721 Southborough Dr,West Vancouver BC,V7S1M9,2,
Oak and 8th Land Holdings Ltd.,,2180 Shafton Place,West Vancouver BC,V7V 3B1,2,
Oakridge Towers Inc.,,,,,2,
Oakvale Developments Ltd.,604-466-2794,24868 130A Avenue,Maple Ridge BC,V4R2V7,2,
Oasis Fine Homes,403-266-7107,3639 26th Street NE,Calgary BC,T1Y5E1,0,
Oasis Design,250-868-2275,2303 Leckie Road,Kelowna BC,V1X6Y5,1,
Oasis Windows Ltd.,604-597-5033,13120 76th Avenue,Surrey BC,V3W2V6,0,
Mr. Osman Aziza,604-617-4222,8068 170th Street,Surrey BC,V4N4Y9,2,
Oballa Realty Ltd.,604-420-2244,3975 North Road,Burnaby BC,V3J1S2,2,
Oballa Realty Ltd.,604-420-2244,3975 North Road,Burnaby BC,V3J1S2,2,
Oberto Oberti Architecture Inc.,403-263-7786,1122 4th Street S.W.,Calgary AB,T2R 1M1,1,
Oberto Oberti Architecture Inc.,604-662-7796,1188 West Georgia Street,Vancouver BC,V6E 4A2,1,
OBOT Developments Inc.,604-438-9099,3855 Henning Drive,Burnaby BC,V5C6N3,2,
O.C.A. Architects (BC) Inc.,604-408-8970,1080 Mainland,Vancouver BC,V6B2T4,1,new address 03-21-07
Ocean Bay Management,,,,,2,
Ocean Front Homes Ltd.,604-597-5612,8388 128th Street,Surrey BC,V3W4G2,2,"new 02-17-06, new fax 08-09-07"
Ocean Spray c/o WSB Consultants,604-294-3753,3588 Henning Drive,Burnaby BC,,2,
Oceanwest Construction,604-324-3531,1083 East Kent Avenue North,Vancouver BC,V5X7V9,2,
Ocorp Developments Ltd.,250-317-3155,3151 Lakeshore Road,Kelowna BC,V1W3S9,0,
O Corp Development Ltd.,,,,,2,
O Corp Development Ltd.,,,,,2,
Orcawest Developments (Broadway) Ltd.,,2844 Bainbridge Avenue,Burnaby BC,V5A3W7,2,
Okanagan Land Development Corporation,250-717-5263,2656 Cliffshore Dr,Winfield BC,V4V2N1,2,new address Dec 19/06
Okanagan College,,,,,0,
Okanagan Sunrise Construction Ltd.,250-763-1461,1929 Kent Road,Kelowna BC,V1Y7S6,2,
Okanagan Dream Builders Ltd.,604-798-1214,910 Stockley Street,Kelowna BC,V1P1R6,2,Kelowna Office: 250-826-1488
Oliver Bock,778-279-0074,3681 Sunset Lane,West Vancouver BC,V7V0A9,2,address change 2016
Oliver Brock,,2924 Rosebery Avenue,West Vancouver BC,V7V4W6,2,
Olympic Roofing,,,Port Coquitlam BC,,2,
OMB of McFarlane Biggar Architects + Designers,604-558-6344,1825 Quebec Street,Vancouver BC,V5T2Z3,1,
Office of Mcfarlane Biggar Architects + Design Inc.,236-521-1615,1825 Quebec Street,Vancouver BC,V5T2Z3,1,
Office of McFarlane Biggar Architects +Designers,604-558-6344,1825 Quebec Street,Vancouver BC,V5T2Z3,1,
Omicron Construction Management Ltd.,604-632-3350,595 Burrard Street,Vancouver BC,V7X1L4,0,updated 10-17-07
Omicron,604-632-3350,595 Burrard Street,Vancouver BC,V7X1L4,2,
Omicron Development Inc,604-632-3350,595 Burrard Street,Vancouver BC,V7X1L4,2,
Omni Pacific Development Corp.,604-731-3703,1450 Creekside Drive,Vancouver BC,V6J5B3,2,address effective 08-08-07
180 Degree Contracting,,9040 Blundell Road,Richmond BC,V6Y1K3,2,
One Tree Hill Developments,604-848-1901,40137 Government Road,Squamish BC,V8B0N7,2,
Onni Contracting Ltd.,604-602-7711,1010 Seymour St.,Vancouver BC,V6B0G1,2,
Onyx,778-239-8812,1925 West 45th Avenue,Vancouver BC,V6M2H7,2,
OPD Ventures Ltd.,,,,,2,
Open Concept (2104 Hastings) Limited Partnership,604-558-4485,938 Howe St,Vancouver BC,V6Z1N9,2,
Open Concept (996 Kingsway) Limited Partnership,604-558-4485,938 Howe Street,Vancouver BC,V6Z1N9,2,
OpenRoad Auto Group,604-763-2881,5580 Parkwood Crescent,Richmond BC,V6V0B5,2,
Optima W14th Properties Ltd.,,228 West 23rd Avenue,Vancouver BC,V5Y2H3,2,
Opulent Developments Inc.,604-805-1109,2457 West 5th Avenue,Vancouver BC,V6K1S7,2,
Opus Building Canada Inc.,604-687-1550,1702 4th Street SW,Calgary AB,T2S 3A8,2,
Opus (Vancouver Office),604-687-1550,475 West Georgia,Vancouver BC,V6B4M9,0,
Orchards Walk Dev Inc.,250-314-0030,2860 Valleyview Dr,Kamloops BC,V2C0B3,2,address change Oct 1.16
Oriano & Doris Belusic,,,,,2,
Orion Construction,604-362-2994,19052 26 Avenue,Surrey BC,V3Z5J7,2,
Orion Estates Ltd.,,,,,2,
Oris Consulting Corp.,604-241-4657,12235 No. 1 Road,Richmond BC,V7E1T6,2,
Oris Development (London Landing) Corp.,604-241-4657,12235 No. 1 Road,Richmond BC,V7E1T6,2,
Scott / Tania Orlitzky,604-943-5346,802 Tsawwassen Beach Rd,Delta BC,,2,
OrrMoniz Projects Corp.,,,,,2,
Oryx Investments Ltd.,,44465 McLaren Drive,Chilliwack BC,V2R0C1,2,
Osoyoos Shoreline Development Ltd.,604-669-6686,1628 West 1 Ave,Vancouver BC,V6J1G1,2,updated 11.15.07
0,,9240 Young Road,Chilliwack BC,V2P4R2,2,
Ousama Moshe,,,,,2,
Carman and Deborah Overholt,,386 Moyne Drive,West Vancouver BC,,2,
Oviedo Properties Ltd.,604-614-2488,8310 130th Street,Surrey BC,V3W8J9,2,
Owen & Hunter Architects,250-372-8845,153 Seymour Street,Kamloops BC,V2C2C7,0,
Owen and Hunter Architects,250-372-8845,153 Seymour Street,Kamloops BC,V2C2C7,1,
The Owners,," 2983, 3023, 3083 West 4th Avenue",Vancouver BC,,2,
The Owners NW 416,,4625 Garange Street,Burnaby BC,,2,
The Owners NW,,4625 Grange Street,Burnaby BC,,2,
The Owners Strata Plan NW 1676 c/o Paragon Realty Corporation,,5550 152nd Street,Surrey BC,,2,
Oxford Properties Group,,,,,2,
P.206 Enterprises Ltd.,250-558-8355,3115 Skaha Lake Road,Vernon BC,V2A6G5,2,
Pacific Alps Management Ltd.,,1550 Alberni Street,Vancouver BC,V6G1A5,2,
Pacific Architectural Inc.,604-872-7855,3038 West 14th Avenue,Vancouver BC,V6K2X8,1,
Pacific Community Builders Inc.,604-276-8132,7878 Westminster Hwy,Richmond BC,V6X4A2,2,
Pacific Community Builders Inc,604-467-8860,7878 Westminster Highway,Richmond BC,V6X4A2,0,
Pacifica First Management Ltd.,604-876-6400,2006 Main Street,Vancouver BC,V5T3C2,2,
Pacific Gate Group,,,,,2,
Pacific Hills Development,604-855-9101,4962 Olund Road,Abbotsford BC,V4X1V6,2,
Pacific Shores Roofing Company Ltd.,604-530-1324,20930 50A Avenue,Langley BC,V3A7J6,2,
Pacific Place Projects Ltd.,250-686-5775,,Victoria BC,V8Z7E7,0,
Pacific Property Group,604-990-1434,828 Harbourside Dr,North Vancouver (City) BC,V7P3R9,2,
Pacific Ray Construction Inc.,604-398-8453,,,,2,
Pacifica Retirement Inc.,778-571-2363,5620 152nd Street,Surrey BC,V3S3K2,2,updated 10-18-07 (address on 152nd is effective 05-28-08)
Pacific Cove Designs Inc.,778-977-4144,,,,1,
Pacific Dawn Asset & Property Management,604-683-8843,609 West Hastings Street,Vancouver BC,V6B4W4,2,
Pacific Home Warranty,604-574-4776,5460 152nd Street,Surrey BC,V3S5J9,4,Add Taj Sandhu to ALL Pacific distribution lists
Pacific Landing,778-265-8280,3221 Heatherbell Road,Victoria BC,V9C1Y8,2,
Pacific Milieu Properties c/o Victor Sayson,,8831 Myhill Road,Richmond BC,V6Y2J3,0,
Pacific New Homes Ltd.,778-889-1985,6488 Gordon Avenue,Burnaby BC,V5E3M1,2,Slight address change to 7670 (from 7669) May 20/16
Pacific Point Homes Ltd.,,6323 197th Street,Langley BC,V2Y 1K8,2,"c/o Noran West Developments Lt
current: 11.30.05"
Pacific Quorum Property Management,604-635-0260,7337 137th Street,Surrey BC,V3W1A4,2,
Pacific Rim Architects Ltd.,604-581-7750,14439 104th Avenue,Surrey BC,V3R1M1,1,
Pacific Rim Property Developments Ltd.,604-736-1156,552A Clark Rd,Coquitlam BC,V3J0A3,2,6049390095 updated
Pacific Sands Resort,250-725-4476,1421 Pacific Rim Hwy,Tofino BC,V0R2Z0,2,
Pacific Valley Siding Inc.,604-271-3464,12191 Hammersmith Way,Richmond BC,V7A5H2,3,Siding Contractor
Pacific Western Developments Ltd.,604-273-9443,6299 No. 4 Rd,Richmond BC,V6Y2T1,2,effective May 11/06
Pacific West Architecture,604-558-3064,1200 West 73rd Avenue,Vancouver BC,V6P6G5,1,
Paddington Properties,236-999-4118,10833 160 Street,Surrey BC,V4N1P3,2,
Padiav Parth Architects,,,,,1,
Paglario Projects,,,,,2,
Pagnotta Industries,780-628-1369,,,,2,
PAGrossman Architect,604-921-4454,1462 Kings Avenue,West Vancouver BC,V7T2C9,1,
Pahal Enterprises,604-574-1807,18460 56A Avenue,Surrey BC,V3S0P8,2,updated 10-17-07
Painted Boat Developments Ltd.,,4272 Albert St,Burnaby BC,V5C2E8,2,update 07-20-07
Painter's Town Development Ltd.,,9260 Bridgeport Road,Richmond BC,V6X1S1,2,
PA & JM Gaglardi Senior Citizens Society,250-374-1616,174 St.Paul Street,Kamloops BC,V2C2H9,2,
Pakland  NW Projects Ltd.,604-279-8033,6086 Russ Baker Way,Richmond BC,V7B1B4,2,
Palad Design,604-431-6468,4920 Sidney Street,Vancouver BC,V5N5N8,1,
Palladium Cloverdale Townhomes,604-273-1221,13353 Commerce Parkway,Richmond BC,V6V3A1,0,
Palcor Management Ltd.,604-854-8700,663 Sumas Way,Abbotsford BC,V2S7P4,2,"current address effective as of Aug. 19, 2006"
Palladium Group,604-273-1221,13353 Commerce Parkway,Richmond BC,V6V3A1,0,
Palladium Southpoint Properties,,13353 Commerce Parkway,Richmond BC,V6V3A1,0,
Palladium Group,604-273-1221,13353 Commerce Parkway,Richmond BC,V6V3A1,2,
Palladium Southpoint Properties,,13353 Commerce Parkway,Richmond BC,V6V 3A1,2,
Panda Construction,604-538-5072,2866 Semiahmoo Trail,Surrey BC,V4P1H3,2,
Pandora Avenue LP,604-327-8760,450 SW Marine Drive,Vancouver BC,V5X0C3,2,
Panorama West Homes Ltd.,,5861 Kettle Crescent West,,,2,
Panorama Heights,,1625 West 5th Avenue,Vancouver BC,V6J 1N5,2,c/o Formwerks Architectural
Panorama Mews Development Ltd.,,,,,2,
Panorama Homes / 0865274 BC Ltd,604-671-2900,,,,2,
Panorama Fleetwood Development Ltd.,604-537-3567,15298 58A Ave,Surrey BC,V3S9H6,2,
Panorama Plateau Garden Ltd.,,7938 128th Street,Surrey BC,V3W 4G2,2,c/o Mohinder Gosal
